stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station,platform_code
9226,,"Rodūnios sodų st.","link stoties",54.63249,25.27778,https://www.stops.lt/vilnius/index.html#stop/2648,,,
17203,,"Obeliškių st.","iš centro",54.70299,25.14734,https://www.stops.lt/vilnius/index.html#stop/3652,,,
17205,,"Obeliškių st.","į centrą",54.70284,25.14757,https://www.stops.lt/vilnius/index.html#stop/3653,,,
17208,,"Vienkiemių st.","iš centro",54.70294,25.14099,https://www.stops.lt/vilnius/index.html#stop/3654,,,
7874,,"Kuprioniškės","link miesto",54.64132,25.33186,https://www.stops.lt/vilnius/index.html#stop/5178,,,
616,,"Kinologijos centras","iš miesto",54.64878,25.32131,https://www.stops.lt/vilnius/index.html#stop/4002,,,
9682,,"Vyturių st.","iš miesto",54.63744,25.32758,https://www.stops.lt/vilnius/index.html#stop/4355,,,
9585,,"Vilties st.","link centro",54.64449,25.33474,https://www.stops.lt/vilnius/index.html#stop/4357,,,
329,,"Akacijų st.","link Laisvės pr.",54.67818,25.20273,https://www.stops.lt/vilnius/index.html#stop/1612,,,
5672,,"Akacijų st.","link Erfurto g.",54.67792,25.20181,https://www.stops.lt/vilnius/index.html#stop/1613,,,
5693,,"Architektų st.","link Laisvės pr.",54.67343,25.21451,https://www.stops.lt/vilnius/index.html#stop/1619,,,
5694,,"Architektų st.","link Oslo g.",54.67313,25.21339,https://www.stops.lt/vilnius/index.html#stop/1643,,,
5701,,"Ąžuolo st.","iš centro",54.67994,25.21765,https://www.stops.lt/vilnius/index.html#stop/1606,,,
5702,,"Ąžuolo st.","link centro",54.67934,25.21701,https://www.stops.lt/vilnius/index.html#stop/1605,,,
7350,,"Erfurto st.","link Karoliniškių",54.67448,25.20080,https://www.stops.lt/vilnius/index.html#stop/5193,,,
4395,,"Paukščių takas","link centro",54.67980,25.20734,https://www.stops.lt/vilnius/index.html#stop/1646,,,
5697,,"Riešutų st.","link Laisvės pr.",54.67653,25.21611,https://www.stops.lt/vilnius/index.html#stop/1620,,,
5698,,"Riešutų st.","link Oslo g.",54.67600,25.21556,https://www.stops.lt/vilnius/index.html#stop/1645,,,
5703,,"Ryto st.","link centro",54.68215,25.21371,https://www.stops.lt/vilnius/index.html#stop/1607,,,
5704,,"Ryto st.","iš centro",54.68268,25.21309,https://www.stops.lt/vilnius/index.html#stop/1608,,,
5691,,"Šalnos st.","link Laisvės pr.",54.67281,25.20703,https://www.stops.lt/vilnius/index.html#stop/1618,,,
5692,,"Šalnos st.","link Oslo g.",54.67307,25.20607,https://www.stops.lt/vilnius/index.html#stop/1642,,,
639,,"Bukčiai","į miestą",54.65501,25.19563,https://www.stops.lt/vilnius/index.html#stop/1634,,,
6390,,"Neužmirštuolių st.","link Šiltnamių g.",54.65845,25.20379,https://www.stops.lt/vilnius/index.html#stop/1633,,,
6391,,"Neužmirštuolių st.","link Bukčių",54.65818,25.20248,https://www.stops.lt/vilnius/index.html#stop/1632,,,
6388,,"Ratilių st.","link Šiltnamių g.",54.66456,25.21403,https://www.stops.lt/vilnius/index.html#stop/1648,,,
6389,,"Ratilių st.","link Bukčių",54.66525,25.21435,https://www.stops.lt/vilnius/index.html#stop/1647,,,
7722,,"Užutekio st.","link žiedo",54.65918,25.20776,https://www.stops.lt/vilnius/index.html#stop/1649,,,
7723,,"Užutekio st.","link Žvėryno",54.65907,25.20740,https://www.stops.lt/vilnius/index.html#stop/1650,,,
437,,"Erfurto st.","link Laisvės pr.",54.67363,25.20114,https://www.stops.lt/vilnius/index.html#stop/1617,,,
7341,,"Erfurto st.","iš centro",54.67357,25.20062,https://www.stops.lt/vilnius/index.html#stop/5189,,,
6317,,"Lazdynai","link Laisvės pr.",54.67761,25.21259,https://www.stops.lt/vilnius/index.html#stop/1640,,,
6318,,"Lazdynai","link baseino",54.67778,25.21233,https://www.stops.lt/vilnius/index.html#stop/1611,,,
783,,"Lazdynų seniūnija","link Laisvės pr.",54.67520,25.20412,https://www.stops.lt/vilnius/index.html#stop/1615,,,
6320,,"Lazdynų seniūnija","link Oslo g.",54.67473,25.20258,https://www.stops.lt/vilnius/index.html#stop/1616,,,
756,,"Oslo st.","link Laisvės pr.",54.67016,25.19759,https://www.stops.lt/vilnius/index.html#stop/1622,,,
3589,,"Žėručio st.","link Laisvės pr.",54.67661,25.20840,https://www.stops.lt/vilnius/index.html#stop/1641,,,
6319,,"Žėručio st.","link Oslo g.",54.67642,25.20696,https://www.stops.lt/vilnius/index.html#stop/1614,,,
6337,,"Eigulių st.","link centro",54.66900,25.23547,https://www.stops.lt/vilnius/index.html#stop/2401,,,
6338,,"Eigulių st.","iš centro",54.66935,25.23571,https://www.stops.lt/vilnius/index.html#stop/0608,,,
6461,,"Lazdynai","link centro",54.67891,25.21331,https://www.stops.lt/vilnius/index.html#stop/1609,,,
6648,,"Lazdynai","iš centro",54.67926,25.21329,https://www.stops.lt/vilnius/index.html#stop/1610,,,
790,,"LITEXPO","iš centro",54.67561,25.22250,https://www.stops.lt/vilnius/index.html#stop/1603,,,
6333,,"LITEXPO","link centro",54.67577,25.22186,https://www.stops.lt/vilnius/index.html#stop/1604,,,
720,,"Miškiniai","iš centro",54.67119,25.22725,https://www.stops.lt/vilnius/index.html#stop/1601,,,
721,,"Miškiniai","link centro",54.67093,25.22641,https://www.stops.lt/vilnius/index.html#stop/1602,,,
6460,,"Paukščių takas","link centro",54.68065,25.20884,https://www.stops.lt/vilnius/index.html#stop/1636,,,
6462,,"Paukščių takas","iš centro",54.68085,25.20922,https://www.stops.lt/vilnius/index.html#stop/1635,,,
7560,,"Oslo st.","link Lazdynėlių",54.66953,25.19796,https://www.stops.lt/vilnius/index.html#stop/1623,,,
3560,,"Žaros st.","link centro",54.66649,25.19576,https://www.stops.lt/vilnius/index.html#stop/1638,,,
7171,,"Žaros st.","iš centro",54.66672,25.19581,https://www.stops.lt/vilnius/index.html#stop/1637,,,
6350,,"Lazdynų ligoninė","link centro",54.67031,25.20903,https://www.stops.lt/vilnius/index.html#stop/1626,,,
6351,,"Lazdynų ligoninė","iš centro",54.67050,25.20809,https://www.stops.lt/vilnius/index.html#stop/1624,,,
6352,,"Šiltnamių st.","link centro",54.67091,25.21492,https://www.stops.lt/vilnius/index.html#stop/1629,,,
6353,,"Šiltnamių st.","iš centro",54.67106,25.21418,https://www.stops.lt/vilnius/index.html#stop/1628,,,
6379,,"Jonažolių st.","link Bukčių",54.66985,25.20846,https://www.stops.lt/vilnius/index.html#stop/1627,,,
6381,,"Jonažolių st.","link Oslo g.",54.66997,25.20740,https://www.stops.lt/vilnius/index.html#stop/1625,,,
6401,,"Oslo st.","link Bukčių",54.67007,25.19877,https://www.stops.lt/vilnius/index.html#stop/1653,,,
6387,,"Pakalnučių st.","link Oslo g.",54.66911,25.21298,https://www.stops.lt/vilnius/index.html#stop/1630,,,
16703,,"Paukščių takas","iš centro",54.67972,25.20699,https://www.stops.lt/vilnius/index.html#stop/1667,,,
8328,,"Bijūnų st.","link Žvėryno",54.66729,25.21606,https://www.stops.lt/vilnius/index.html#stop/1651,,,
9635,,"Gudeliai","link Žvėryno",54.67585,25.19278,https://www.stops.lt/vilnius/index.html#stop/1655,,,
9636,,"Gudeliai","link žiedo",54.67558,25.19308,https://www.stops.lt/vilnius/index.html#stop/1656,,,
16622,,"Lazdynėliai","įlaipinimas",54.66261,25.19196,https://www.stops.lt/vilnius/index.html#stop/1652,,,
9466,,"Monikos Mironaitės st.","link Žvėryno",54.68081,25.18967,https://www.stops.lt/vilnius/index.html#stop/1654,,,
9961,,"Monikos Mironaitės st.","link Ungurių žiedo",54.68083,25.18950,https://www.stops.lt/vilnius/index.html#stop/1657,,,
9966,,"Bijūnų st.","link žiedo",54.66748,25.21675,https://www.stops.lt/vilnius/index.html#stop/1660,,,
9965,,"Šiltnamių žiedas","įlaipinimas",54.66708,25.22145,https://www.stops.lt/vilnius/index.html#stop/1659,,,
9964,,"Šiltnamių žiedas","išlaipinimas",54.66691,25.22117,https://www.stops.lt/vilnius/index.html#stop/1658,,,
10264,,"Ungurių st.","įlaipinimas",54.65354,25.20851,https://www.stops.lt/vilnius/index.html#stop/1663,,,
16903,,"Lentvaris","link Grigiškių",54.64554,25.04896,https://www.stops.lt/vilnius/index.html#stop/3006,,,
9685,,"Kilimų fabrikas","link Grigiškių",54.65364,25.04649,https://www.stops.lt/vilnius/index.html#stop/3000,,,
9690,,"Kilimų fabrikas","link miesto",54.65519,25.04569,https://www.stops.lt/vilnius/index.html#stop/3004,,,
16879,,"Mačiuliškių st.","iš centro",54.64386,25.07848,https://www.stops.lt/vilnius/index.html#stop/3921,,,
16880,,"Mačiuliškių st.","link centro",54.64365,25.08055,https://www.stops.lt/vilnius/index.html#stop/3922,,,
9692,,"1-asis Lentvaris","link miesto",54.64427,25.06487,https://www.stops.lt/vilnius/index.html#stop/3907,,,
9618,,"Lentvaris","link miesto",54.64505,25.05501,https://www.stops.lt/vilnius/index.html#stop/3003,,,
17320,,"Lentvaris","",54.64513,25.05360,https://www.stops.lt/vilnius/index.html#stop/3007,,,
9686,,"Naujasis Lentvaris","link Grigiškių",54.65800,25.05965,https://www.stops.lt/vilnius/index.html#stop/3001,,,
9688,,"Naujasis Lentvaris","link miesto",54.65801,25.05934,https://www.stops.lt/vilnius/index.html#stop/3002,,,
9689,,"Vandenų st.","link miesto",54.65804,25.04874,https://www.stops.lt/vilnius/index.html#stop/3005,,,
5966,,"Basiukai","link centro",54.61206,25.31046,https://www.stops.lt/vilnius/index.html#stop/4011,,,
5967,,"Basiukai","iš centro",54.61052,25.31098,https://www.stops.lt/vilnius/index.html#stop/4012,,,
5969,,"Katiliškės","link centro",54.60612,25.31308,https://www.stops.lt/vilnius/index.html#stop/4013,,,
5955,,"Kelininkų st.","iš centro",54.64917,25.30266,https://www.stops.lt/vilnius/index.html#stop/2633,,,
5996,,"Kelininkų st.","link centro",54.65048,25.30308,https://www.stops.lt/vilnius/index.html#stop/4003,,,
646,,"Lydos st.","link centro",54.62535,25.30561,https://www.stops.lt/vilnius/index.html#stop/4015,,,
5960,,"Lydos st.","iš centro",54.62522,25.30547,https://www.stops.lt/vilnius/index.html#stop/2636,,,
5958,,"Miško parkas","iš centro",54.63671,25.30307,https://www.stops.lt/vilnius/index.html#stop/2635,,,
5995,,"Miško parkas","link centro",54.63609,25.30331,https://www.stops.lt/vilnius/index.html#stop/4005,,,
5956,,"Šalčininkų kryptis","iš centro",54.64398,25.30273,https://www.stops.lt/vilnius/index.html#stop/2634,,,
5957,,"Šalčininkų kryptis","link centro",54.64484,25.30285,https://www.stops.lt/vilnius/index.html#stop/4004,,,
5964,,"Svirno st.","iš centro",54.61725,25.30824,https://www.stops.lt/vilnius/index.html#stop/4010,,,
5965,,"Svirno st.","link centro",54.61865,25.30796,https://www.stops.lt/vilnius/index.html#stop/4009,,,
5953,,"Žirnių st.","iš stoties",54.65307,25.30270,https://www.stops.lt/vilnius/index.html#stop/2632,,,
17222,,"Katiliškės","iš centro",54.60587,25.31291,https://www.stops.lt/vilnius/index.html#stop/4014,,,
16977,,"Žirnių st.","iš stoties",54.65394,25.30397,https://www.stops.lt/vilnius/index.html#stop/4001,,,
16978,,"Žirnių st.","link oro uosto",54.65470,25.30181,https://www.stops.lt/vilnius/index.html#stop/1513,,,
17033,,"Gulbinėlių st.","į miestą",54.77035,25.30112,https://www.stops.lt/vilnius/index.html#stop/2272,,,
17034,,"Gulbinėlių st.","iš centro",54.77138,25.30117,https://www.stops.lt/vilnius/index.html#stop/2273,,,
17036,,"Raudonės st.","iš centro",54.77427,25.30032,https://www.stops.lt/vilnius/index.html#stop/2275,,,
17037,,"Raudonės st.","į centrą",54.77380,25.30039,https://www.stops.lt/vilnius/index.html#stop/2276,,,
17038,,"Mažieji Gulbinai","iš centro",54.78649,25.29783,https://www.stops.lt/vilnius/index.html#stop/2277,,,
17039,,"Mažieji Gulbinai","į centrą",54.78620,25.29770,https://www.stops.lt/vilnius/index.html#stop/2278,,,
17252,,"Mažieji Pupojai","link miesto",54.70770,25.40045,https://www.stops.lt/vilnius/index.html#stop/1050,,,
17253,,"Mažieji Pupojai","iš centro",54.70762,25.40079,https://www.stops.lt/vilnius/index.html#stop/1051,,,
17256,,"Šiaurės Sodai","iš centro",54.70877,25.40521,https://www.stops.lt/vilnius/index.html#stop/1054,,,
17258,,"Šiaurės Sodai","į centrą",54.70883,25.40502,https://www.stops.lt/vilnius/index.html#stop/1056,,,
9568,,"Miškinių sodai","link miesto",54.58885,25.23720,https://www.stops.lt/vilnius/index.html#stop/2726,,,
9570,,"Miškinių sodai","iš miesto",54.58993,25.23454,https://www.stops.lt/vilnius/index.html#stop/2727,,,
3590,,"Stotis","""D"" stotelė",54.67106,25.28399,https://www.stops.lt/vilnius/index.html#stop/0530d,,,
3617,,"Stotis","""G"" stotelė",54.67085,25.28336,https://www.stops.lt/vilnius/index.html#stop/0530g,,,
4266,,"Stotis","""C"" stotelė",54.67108,25.28420,https://www.stops.lt/vilnius/index.html#stop/0530c,,,
5156,,"Stotis","""J"" stotelė",54.67025,25.28349,https://www.stops.lt/vilnius/index.html#stop/0530j,,,
7914,,"Stotis","""H"" stotelė",54.67077,25.28326,https://www.stops.lt/vilnius/index.html#stop/0530h,,,
5300,,"Stotis","""A"" stotelė",54.67071,25.28490,https://www.stops.lt/vilnius/index.html#stop/0530a,,,A
939,,"Stotis","""B"" stotelė",54.67110,25.28443,https://www.stops.lt/vilnius/index.html#stop/0530b,,,B
5524,,"Algirdo st.","iš centro",54.68197,25.26820,https://www.stops.lt/vilnius/index.html#stop/0501,,,
6840,,"Algirdo st.","link centro",54.68145,25.26640,https://www.stops.lt/vilnius/index.html#stop/0502,,,
5160,,"Aguonų st.","link stoties",54.67263,25.27852,https://www.stops.lt/vilnius/index.html#stop/0415,,,
6650,,"Aguonų st.","iš stoties",54.67284,25.27736,https://www.stops.lt/vilnius/index.html#stop/0414,,,
6362,,"Naujamiestis","iš stoties",54.67043,25.26121,https://www.stops.lt/vilnius/index.html#stop/0517,,,
6363,,"Naujamiestis","link stoties",54.67049,25.26260,https://www.stops.lt/vilnius/index.html#stop/0518,,,
5166,,"Vienaragių st.","link stoties",54.67191,25.27022,https://www.stops.lt/vilnius/index.html#stop/0521,,,
5167,,"Vienaragių st.","iš centro",54.67180,25.26847,https://www.stops.lt/vilnius/index.html#stop/0519,,,
5655,,"Naugarduko st.","link centro",54.67042,25.25985,https://www.stops.lt/vilnius/index.html#stop/0516,,,
5645,,"Švitrigailos st.","iš centro",54.67424,25.26792,https://www.stops.lt/vilnius/index.html#stop/0512,,,
5649,,"Vytenio st.","iš centro",54.67185,25.26233,https://www.stops.lt/vilnius/index.html#stop/0514,,,
6852,,"Vytenio st.","link centro",54.67342,25.26607,https://www.stops.lt/vilnius/index.html#stop/0513,,,
5549,,"„Lelija“","link Vilkpedės",54.66815,25.26369,https://www.stops.lt/vilnius/index.html#stop/0523,,,
5550,,"„Lelija“","į centrą",54.66823,25.26460,https://www.stops.lt/vilnius/index.html#stop/0524,,,
5552,,"Smolensko st.","iš stoties",54.66742,25.26005,https://www.stops.lt/vilnius/index.html#stop/0525,,,
5553,,"Smolensko st.","link stoties",54.66714,25.25911,https://www.stops.lt/vilnius/index.html#stop/0526,,,
5579,,"Simono Konarskio st.","iš centro",54.67986,25.25964,https://www.stops.lt/vilnius/index.html#stop/0507,,,
5580,,"Simono Konarskio st.","link centro",54.67947,25.25932,https://www.stops.lt/vilnius/index.html#stop/0506,,,
6343,,"Vingis","iš centro",54.67719,25.25438,https://www.stops.lt/vilnius/index.html#stop/0509,,,
6842,,"Vingis","link centro",54.67754,25.25555,https://www.stops.lt/vilnius/index.html#stop/0508,,,
3616,,"Stotis","""F"" stotelė",54.67115,25.28328,https://www.stops.lt/vilnius/index.html#stop/0530f,,,
4267,,"Stotis","""E"" stotelė",54.67147,25.28327,https://www.stops.lt/vilnius/index.html#stop/0530e,,,
7573,,"Stotis","",54.67140,25.28300,https://www.stops.lt/vilnius/index.html#stop/0546,,,
5266,,"Mikalojaus Konstantino Čiurlionio st.","iš centro",54.68082,25.26548,https://www.stops.lt/vilnius/index.html#stop/0504,,,
5272,,"Taraso Ševčenkos st.","iš centro",54.67694,25.26749,https://www.stops.lt/vilnius/index.html#stop/0511,,,
6853,,"Taraso Ševčenkos st.","link centro",54.67869,25.26718,https://www.stops.lt/vilnius/index.html#stop/0510,,,
5168,,"Vienaragių st.","link centro",54.67262,25.26932,https://www.stops.lt/vilnius/index.html#stop/0520,,,
7851,,"Vienaragių st.","iš centro",54.67111,25.26955,https://www.stops.lt/vilnius/index.html#stop/0522a,,,
683,,"Mikalojaus Konstantino Čiurlionio st.","iš centro",54.68160,25.26471,https://www.stops.lt/vilnius/index.html#stop/0505,,,
5267,,"Mikalojaus Konstantino Čiurlionio st.","link centro",54.68203,25.26526,https://www.stops.lt/vilnius/index.html#stop/0503,,,
640,,"Amatų st.","link stoties",54.66967,25.26711,https://www.stops.lt/vilnius/index.html#stop/0531,,,
6365,,"Statybininkų st.","link centro",54.67274,25.25565,https://www.stops.lt/vilnius/index.html#stop/0515,,,
8262,,"Stotis","""I"" stotelė",54.67066,25.28313,https://www.stops.lt/vilnius/index.html#stop/0530i,,,
8264,,"Stotis","",54.67115,25.28513,https://www.stops.lt/vilnius/index.html#stop/0530p,,,
8309,,"Burbiškės","link stoties",54.66671,25.25310,https://www.stops.lt/vilnius/index.html#stop/0527,,,
9642,,"Skroblų st.","link centro",54.66815,25.25570,https://www.stops.lt/vilnius/index.html#stop/0536,,,
9701,,"Skroblų st.","link Vilkpėdės",54.66983,25.25833,https://www.stops.lt/vilnius/index.html#stop/0535,,,
16581,,"Stotis","",54.67191,25.28338,https://www.stops.lt/vilnius/index.html#stop/0547,,,
5175,,"Naujininkai","iš stoties",54.66084,25.27320,https://www.stops.lt/vilnius/index.html#stop/1501,,,
5200,,"Naujininkai","į centrą",54.66275,25.27418,https://www.stops.lt/vilnius/index.html#stop/1502,,,
7414,,"Naujininkai","link stoties",54.66192,25.27370,https://www.stops.lt/vilnius/index.html#stop/1517,,,
5173,,"Prūsų st.","iš stoties",54.66522,25.27280,https://www.stops.lt/vilnius/index.html#stop/1503,,,
6854,,"Prūsų st.","link stoties",54.66505,25.27316,https://www.stops.lt/vilnius/index.html#stop/1504,,,
6012,,"Dzūkų st.","iš stoties",54.66528,25.27651,https://www.stops.lt/vilnius/index.html#stop/1505,,,
6013,,"Dzūkų st.","link stoties",54.66582,25.27595,https://www.stops.lt/vilnius/index.html#stop/1506,,,
6017,,"Merkinės st.","iš stoties",54.66417,25.28719,https://www.stops.lt/vilnius/index.html#stop/1510,,,
6018,,"Merkinės st.","link stoties",54.66421,25.28622,https://www.stops.lt/vilnius/index.html#stop/1511,,,
6014,,"Rudaminos st.","iš stoties",54.66428,25.28024,https://www.stops.lt/vilnius/index.html#stop/1507,,,
6015,,"Rudaminos st.","link stoties",54.66463,25.27975,https://www.stops.lt/vilnius/index.html#stop/1508,,,
6024,,"Karaimų kapinės","link stoties",54.65511,25.29743,https://www.stops.lt/vilnius/index.html#stop/2631,,,
9738,,"Vikingų st.","link Oro uosto",54.65123,25.28203,https://www.stops.lt/vilnius/index.html#stop/1520,,,
9750,,"Vikingų st.","link stoties",54.65183,25.28255,https://www.stops.lt/vilnius/index.html#stop/1521,,,
17003,,"Liepynės kapinės","link stoties",54.65412,25.29115,https://www.stops.lt/vilnius/index.html#stop/2654,,,
5417,,"Alberto Kojelavičiaus st.","link miesto",54.69516,25.39570,https://www.stops.lt/vilnius/index.html#stop/2322,,,
7586,,"Alberto Kojelavičiaus st.","link Šiaurės g.",54.69511,25.39530,https://www.stops.lt/vilnius/index.html#stop/2376,,,
6065,,"Bičių st.","link Arimų g.",54.69735,25.42837,https://www.stops.lt/vilnius/index.html#stop/2367,,,
6066,,"Bičių st.","link Šiaurės g.",54.69768,25.42966,https://www.stops.lt/vilnius/index.html#stop/2366,,,
6059,,"Gandrų st.","link Arimų g.",54.69516,25.41467,https://www.stops.lt/vilnius/index.html#stop/2361,,,
6060,,"Gandrų st.","link Šiaurės g.",54.69521,25.41434,https://www.stops.lt/vilnius/index.html#stop/2360,,,
5383,,"Girininkija","link miesto",54.69439,25.36363,https://www.stops.lt/vilnius/index.html#stop/2308,,,
5384,,"Girininkija","iš miesto",54.69459,25.36486,https://www.stops.lt/vilnius/index.html#stop/2309,,,
6056,,"Ievų st.","link Arimų g.",54.69433,25.40838,https://www.stops.lt/vilnius/index.html#stop/2344,,,
6057,,"Ievų st.","link Šiaurės g.",54.69430,25.40698,https://www.stops.lt/vilnius/index.html#stop/2343,,,
6054,,"Jankos Kupalos st.","link Arimų g.",54.69432,25.40168,https://www.stops.lt/vilnius/index.html#stop/2338,,,
6055,,"Jankos Kupalos st.","link Šiaurės g.",54.69445,25.40140,https://www.stops.lt/vilnius/index.html#stop/2337,,,
5385,,"Kučkuriškės","iš miesto",54.69551,25.36901,https://www.stops.lt/vilnius/index.html#stop/2311,,,
5387,,"Kučkuriškės","link miesto",54.69581,25.36955,https://www.stops.lt/vilnius/index.html#stop/2310,,,
6062,,"Rugiagėlių st.","link Arimų g.",54.69626,25.42181,https://www.stops.lt/vilnius/index.html#stop/2365,,,
6064,,"Rugiagėlių st.","link Šiaurės g.",54.69608,25.42021,https://www.stops.lt/vilnius/index.html#stop/2364,,,
5390,,"Širšių st.","link miesto",54.69566,25.38774,https://www.stops.lt/vilnius/index.html#stop/2320,,,
5391,,"Širšių st.","iš miesto",54.69561,25.38930,https://www.stops.lt/vilnius/index.html#stop/2321,,,
5388,,"Užtvankos st.","link miesto",54.69670,25.38105,https://www.stops.lt/vilnius/index.html#stop/2318,,,
5389,,"Užtvankos st.","iš miesto",54.69650,25.38113,https://www.stops.lt/vilnius/index.html#stop/2319,,,
5382,,"Viadukas","link miesto",54.69397,25.34920,https://www.stops.lt/vilnius/index.html#stop/2306,,,
342,,"Arimų st.","įlaipinimas",54.70248,25.43145,https://www.stops.lt/vilnius/index.html#stop/2375,,,
6068,,"Užkiemio st.","link Šiaurės g.",54.69889,25.43281,https://www.stops.lt/vilnius/index.html#stop/2373,,,
6069,,"Užkiemio st.","link Arimų g.",54.69908,25.43283,https://www.stops.lt/vilnius/index.html#stop/2374,,,
5396,,"Dūmų st.","link S. Batoro g.",54.69318,25.40137,https://www.stops.lt/vilnius/index.html#stop/2340,,,
5415,,"Dūmų st.","link Šiaurės g.",54.69318,25.40036,https://www.stops.lt/vilnius/index.html#stop/2339,,,
6034,,"Grigaičiai","link miesto",54.68156,25.41215,https://www.stops.lt/vilnius/index.html#stop/2350,,,
6195,,"Galgiai","iš miesto",54.71935,25.41150,https://www.stops.lt/vilnius/index.html#stop/4603,,,
548,,"Kalno st.","link N.Vilnios",54.70476,25.39286,https://www.stops.lt/vilnius/index.html#stop/2330,,,
6221,,"Kalno st.","link miesto",54.70491,25.39314,https://www.stops.lt/vilnius/index.html#stop/2377,,,
6051,,"Linksmoji st.","link Pramonės g.",54.69518,25.43604,https://www.stops.lt/vilnius/index.html#stop/2371,,,
6052,,"Linksmoji st.","link Parko g.",54.69508,25.43593,https://www.stops.lt/vilnius/index.html#stop/2370,,,
6047,,"Naujosios Vilnios žiedas","link Pramonės g.",54.68593,25.42996,https://www.stops.lt/vilnius/index.html#stop/2357,,,
6048,,"Rytų st.","link Pramonės g.",54.69044,25.43374,https://www.stops.lt/vilnius/index.html#stop/2359,,,
6049,,"Rytų st.","link Parko g.",54.68956,25.43274,https://www.stops.lt/vilnius/index.html#stop/2358,,,
7588,,"Mildos st.","link miesto",54.69302,25.34210,https://www.stops.lt/vilnius/index.html#stop/2301,,,
6040,,"Genių st.","iš miesto",54.68798,25.41324,https://www.stops.lt/vilnius/index.html#stop/2349,,,
6041,,"Genių st.","link miesto",54.68827,25.41255,https://www.stops.lt/vilnius/index.html#stop/2348,,,
6073,,"Naujosios Vilnios žiedas","įlaipinimas",54.68558,25.42811,https://www.stops.lt/vilnius/index.html#stop/2356,,,
7444,,"Naujosios Vilnios žiedas","iš miesto",54.68543,25.42889,https://www.stops.lt/vilnius/index.html#stop/2378,,,
6044,,"Parko st.","link Linksmosios g.",54.68550,25.42610,https://www.stops.lt/vilnius/index.html#stop/2355,,,
6045,,"Parko st.","link Pergalės g.",54.68561,25.42449,https://www.stops.lt/vilnius/index.html#stop/2354,,,
6042,,"Respublikinė psichiatrijos ligoninė","iš miesto",54.68563,25.41933,https://www.stops.lt/vilnius/index.html#stop/2353,,,
6043,,"Respublikinė psichiatrijos ligoninė","link miesto",54.68594,25.41868,https://www.stops.lt/vilnius/index.html#stop/2352,,,
6035,,"Grigaičiai","iš miesto",54.68198,25.41263,https://www.stops.lt/vilnius/index.html#stop/2351,,,
6225,,"Tremtinių st.","iš miesto",54.69260,25.41063,https://www.stops.lt/vilnius/index.html#stop/2346,,,
1129,,"Naujoji Vilnia","įlaipinimas",54.69523,25.44039,https://www.stops.lt/vilnius/index.html#stop/2372,,,
5406,,"Neries st.","link Linksmosios g.",54.69563,25.42869,https://www.stops.lt/vilnius/index.html#stop/2369,,,
5408,,"Neries st.","link Pergalės g.",54.69572,25.42939,https://www.stops.lt/vilnius/index.html#stop/2368,,,
7653,,"Polocko kryptis","iš miesto",54.69237,25.46002,https://www.stops.lt/vilnius/index.html#stop/2380regio,,,
7654,,"Polocko kryptis","į miestą",54.69259,25.45939,https://www.stops.lt/vilnius/index.html#stop/2381regio,,,
5403,,"Pramonės st.","link Linksmosios g.",54.69435,25.41807,https://www.stops.lt/vilnius/index.html#stop/2363,,,
5411,,"Pramonės st.","link Pergalės g.",54.69448,25.41865,https://www.stops.lt/vilnius/index.html#stop/2362,,,
5399,,"Tremtinių st.","iš miesto",54.69310,25.41141,https://www.stops.lt/vilnius/index.html#stop/2347,,,
7655,,"Viktariškės","iš miesto",54.69346,25.48062,https://www.stops.lt/vilnius/index.html#stop/2382regio,,,
7656,,"Viktariškės","į miestą",54.69299,25.47763,https://www.stops.lt/vilnius/index.html#stop/2383aregio,,,
6888,,"Rokantiškės","link miesto",54.70411,25.36406,https://www.stops.lt/vilnius/index.html#stop/1019,,,
5394,,"Alberto Kojelavičiaus st.","iš miesto",54.69465,25.39674,https://www.stops.lt/vilnius/index.html#stop/2323,,,
6230,,"Alberto Kojelavičiaus st.","link miesto",54.69631,25.39844,https://www.stops.lt/vilnius/index.html#stop/2324,,,
6211,,"Palydovo st.","iš miesto",54.70100,25.40844,https://www.stops.lt/vilnius/index.html#stop/2331,,,
6212,,"Palydovo st.","link miesto",54.70112,25.40998,https://www.stops.lt/vilnius/index.html#stop/2332,,,
6207,,"Pupojų st.","iš miesto",54.70272,25.41411,https://www.stops.lt/vilnius/index.html#stop/2334,,,
6208,,"Pupojų st.","link miesto",54.70183,25.41310,https://www.stops.lt/vilnius/index.html#stop/2333,,,
6203,,"Šiaurės st.","link miesto",54.70929,25.41681,https://www.stops.lt/vilnius/index.html#stop/2336,,,
6204,,"Šiaurės st.","iš miesto",54.70863,25.41716,https://www.stops.lt/vilnius/index.html#stop/2335,,,
6215,,"Uosių st.","link miesto",54.69939,25.40195,https://www.stops.lt/vilnius/index.html#stop/2326,,,
6217,,"Uosių st.","iš miesto",54.69903,25.40122,https://www.stops.lt/vilnius/index.html#stop/2325,,,
6199,,"Vakario st.","link N.Vilnios",54.71359,25.41240,https://www.stops.lt/vilnius/index.html#stop/1020,,,
6727,,"Lelijų st.","iš miesto",54.68949,25.40021,https://www.stops.lt/vilnius/index.html#stop/2342,,,
6729,,"Lelijų st.","link miesto",54.68973,25.40104,https://www.stops.lt/vilnius/index.html#stop/2341,,,
