service_id,date,exception_type
507834,20261102,2
507834,20261224,2
507834,20261225,2
507834,20261226,2
507835,20270406,1
507835,20270101,1
507835,20270216,1
507835,20270311,1
507835,20270501,1
507835,20270624,1
507835,20270706,1
507835,20270815,1
507835,20261101,1
507835,20261102,1
507835,20261224,1
507835,20261225,1
507835,20261226,1
507452,20270406,2
507452,20270101,2
507452,20270216,2
507452,20270311,2
507452,20270501,2
507452,20270624,2
507452,20270706,2
507452,20270815,2
507452,20261101,2
507452,20261102,2
507452,20261224,2
507452,20261225,2
507452,20261226,2
507453,20270406,1
507453,20270101,1
507453,20270216,1
507453,20270311,1
507453,20270501,1
507453,20270624,1
507453,20270706,1
507453,20270815,1
507453,20261101,1
507453,20261102,1
507453,20261224,1
507453,20261225,1
507453,20261226,1
507836,20270406,2
507836,20270101,2
507836,20270216,2
507836,20270311,2
507836,20270501,2
507836,20270624,2
507836,20270706,2
507836,20270815,2
507836,20261101,2
507836,20261102,2
507836,20261224,2
507836,20261225,2
507836,20261226,2
507837,20270406,1
507837,20270101,1
507837,20270216,1
507837,20270311,1
507837,20270501,1
507837,20270624,1
507837,20270706,1
507837,20270815,1
507837,20261101,1
507837,20261102,1
507837,20261224,1
507837,20261225,1
507837,20261226,1
507838,20270406,2
507838,20270101,2
507838,20270216,2
507838,20270311,2
507838,20270501,2
507838,20270624,2
507838,20270706,2
507838,20270815,2
507838,20261101,2
507838,20261102,2
507838,20261224,2
507838,20261225,2
507838,20261226,2
507839,20270406,1
507839,20270101,1
507839,20270216,1
507839,20270311,1
507839,20270501,1
507839,20270624,1
507839,20270706,1
507839,20270815,1
507839,20261101,1
507839,20261102,1
507839,20261224,1
507839,20261225,1
507839,20261226,1
507454,20270406,2
507454,20270101,2
507454,20270216,2
507454,20270311,2
507454,20270501,2
507454,20270624,2
507454,20270706,2
507454,20270815,2
507454,20261101,2
507454,20261102,2
507454,20261224,2
507454,20261225,2
507454,20261226,2
507455,20270406,1
507455,20270101,1
507455,20270216,1
507455,20270311,1
507455,20270501,1
507455,20270624,1
507455,20270706,1
507455,20270815,1
507455,20261101,1
507455,20261102,1
507455,20261224,1
507455,20261225,1
507455,20261226,1
507841,20270406,1
507841,20270101,1
507841,20270216,1
507841,20270311,1
507841,20270501,1
507841,20270624,1
507841,20270706,1
507841,20270815,1
507841,20261101,1
507841,20261102,1
507841,20261224,1
507841,20261225,1
507841,20261226,1
507840,20270406,2
507840,20270101,2
507840,20270216,2
507840,20270311,2
507840,20270501,2
507840,20270624,2
507840,20270706,2
507840,20270815,2
507840,20261101,2
507840,20261102,2
507840,20261224,2
507840,20261225,2
507840,20261226,2
508540,20270406,2
508540,20270101,2
508540,20270216,2
508540,20270311,2
508540,20270501,2
508540,20270624,2
508540,20270706,2
508540,20270815,2
508540,20261101,2
508540,20261102,2
508540,20261224,2
508540,20261225,2
508540,20261226,2
508541,20270406,1
508541,20270101,1
508541,20270216,1
508541,20270311,1
508541,20270501,1
508541,20270624,1
508541,20270706,1
508541,20270815,1
508541,20261101,1
508541,20261102,1
508541,20261224,1
508541,20261225,1
508541,20261226,1
507842,20270406,2
507842,20270101,2
507842,20270216,2
507842,20270311,2
507842,20270501,2
507842,20270624,2
507842,20270706,2
507842,20270815,2
507842,20261101,2
507842,20261102,2
507842,20261224,2
507842,20261225,2
507842,20261226,2
507843,20270406,1
507843,20270101,1
507843,20270216,1
507843,20270311,1
507843,20270501,1
507843,20270624,1
507843,20270706,1
507843,20270815,1
507843,20261101,1
507843,20261102,1
507843,20261224,1
507843,20261225,1
507843,20261226,1
507844,20270406,2
507844,20270101,2
507844,20270216,2
507844,20270311,2
507844,20270501,2
507844,20270624,2
507844,20270706,2
507844,20270815,2
507844,20261101,2
507844,20261102,2
507844,20261224,2
507844,20261225,2
507844,20261226,2
507845,20270406,1
507845,20270101,1
507845,20270216,1
507845,20270311,1
507845,20270501,1
507845,20270624,1
507845,20270706,1
507845,20270815,1
507845,20261101,1
507845,20261102,1
507845,20261224,1
507845,20261225,1
507845,20261226,1
508422,20270406,2
508422,20270101,2
508422,20270216,2
508422,20270311,2
508422,20270501,2
508422,20270624,2
508422,20270706,2
508422,20270815,2
508422,20261101,2
508422,20261102,2
508422,20261224,2
508422,20261225,2
508422,20261226,2
507879,20270406,1
507879,20270101,1
507879,20270216,1
507879,20270311,1
507879,20270501,1
507879,20270624,1
507879,20270706,1
507879,20270815,1
507879,20261101,1
507879,20261102,1
507879,20261224,1
507879,20261225,1
507879,20261226,1
507846,20270406,2
507846,20270101,2
507846,20270216,2
507846,20270311,2
507846,20270501,2
507846,20270624,2
507846,20270706,2
507846,20270815,2
507846,20261101,2
507846,20261102,2
507846,20261224,2
507846,20261225,2
507846,20261226,2
507847,20270406,1
507847,20270101,1
507847,20270216,1
507847,20270311,1
507847,20270501,1
507847,20270624,1
507847,20270706,1
507847,20270815,1
507847,20261101,1
507847,20261102,1
507847,20261224,1
507847,20261225,1
507847,20261226,1
507456,20270406,2
507456,20270101,2
507456,20270216,2
507456,20270311,2
507456,20270501,2
507456,20270624,2
507456,20270706,2
507456,20270815,2
507456,20261101,2
507456,20261102,2
507456,20261224,2
507456,20261225,2
507456,20261226,2
507457,20270406,1
507457,20270101,1
507457,20270216,1
507457,20270311,1
507457,20270501,1
507457,20270624,1
507457,20270706,1
507457,20270815,1
507457,20261101,1
507457,20261102,1
507457,20261224,1
507457,20261225,1
507457,20261226,1
508896,20270406,2
508896,20270101,2
508896,20270216,2
508896,20270311,2
508896,20270501,2
508896,20270624,2
508896,20270706,2
508896,20270815,2
508896,20261101,2
508896,20261102,2
508896,20261224,2
508896,20261225,2
508896,20261226,2
507519,20270406,1
507519,20270101,1
507519,20270216,1
507519,20270311,1
507519,20270501,1
507519,20270624,1
507519,20270706,1
507519,20270815,1
507519,20261101,1
507519,20261102,1
507519,20261224,1
507519,20261225,1
507519,20261226,1
507848,20270406,2
507848,20270101,2
507848,20270216,2
507848,20270311,2
507848,20270501,2
507848,20270624,2
507848,20270706,2
507848,20270815,2
507848,20261101,2
507848,20261102,2
507848,20261224,2
507848,20261225,2
507848,20261226,2
507849,20270406,1
507849,20270101,1
507849,20270216,1
507849,20270311,1
507849,20270501,1
507849,20270624,1
507849,20270706,1
507849,20270815,1
507849,20261101,1
507849,20261102,1
507849,20261224,1
507849,20261225,1
507849,20261226,1
507520,20270406,2
507520,20270101,2
507520,20270216,2
507520,20270311,2
507520,20270501,2
507520,20270624,2
507520,20270706,2
507520,20270815,2
507520,20261101,2
507520,20261102,2
507520,20261224,2
507520,20261225,2
507520,20261226,2
507521,20270406,1
507521,20270101,1
507521,20270216,1
507521,20270311,1
507521,20270501,1
507521,20270624,1
507521,20270706,1
507521,20270815,1
507521,20261101,1
507521,20261102,1
507521,20261224,1
507521,20261225,1
507521,20261226,1
507458,20270406,2
507458,20270101,2
507458,20270216,2
507458,20270311,2
507458,20270501,2
507458,20270624,2
507458,20270706,2
507458,20270815,2
507458,20261101,2
507458,20261102,2
507458,20261224,2
507458,20261225,2
507458,20261226,2
507459,20270406,1
507459,20270101,1
507459,20270216,1
507459,20270311,1
507459,20270501,1
507459,20270624,1
507459,20270706,1
507459,20270815,1
507459,20261101,1
507459,20261102,1
507459,20261224,1
507459,20261225,1
507459,20261226,1
507850,20270406,2
507850,20270101,2
507850,20270216,2
507850,20270311,2
507850,20270501,2
507850,20270624,2
507850,20270706,2
507850,20270815,2
507850,20261101,2
507850,20261102,2
507850,20261224,2
507850,20261225,2
507850,20261226,2
507851,20270406,1
507851,20270101,1
507851,20270216,1
507851,20270311,1
507851,20270501,1
507851,20270624,1
507851,20270706,1
507851,20270815,1
507851,20261101,1
507851,20261102,1
507851,20261224,1
507851,20261225,1
507851,20261226,1
507460,20270406,2
507460,20270101,2
507460,20270216,2
507460,20270311,2
507460,20270501,2
507460,20270624,2
507460,20270706,2
507460,20270815,2
507460,20261101,2
507460,20261102,2
507460,20261224,2
507460,20261225,2
507460,20261226,2
507461,20270406,1
507461,20270101,1
507461,20270216,1
507461,20270311,1
507461,20270501,1
507461,20270624,1
507461,20270706,1
507461,20270815,1
507461,20261101,1
507461,20261102,1
507461,20261224,1
507461,20261225,1
507461,20261226,1
507853,20270406,1
507853,20270101,1
507853,20270216,1
507853,20270311,1
507853,20270501,1
507853,20270624,1
507853,20270706,1
507853,20270815,1
507853,20261101,1
507853,20261102,1
507853,20261224,1
507853,20261225,1
507853,20261226,1
507852,20270406,2
507852,20270101,2
507852,20270216,2
507852,20270311,2
507852,20270501,2
507852,20270624,2
507852,20270706,2
507852,20270815,2
507852,20261101,2
507852,20261102,2
507852,20261224,2
507852,20261225,2
507852,20261226,2
507872,20270406,2
507872,20270101,2
507872,20270216,2
507872,20270311,2
507872,20270501,2
507872,20270624,2
507872,20270706,2
507872,20270815,2
507872,20261101,2
507872,20261102,2
507872,20261224,2
507872,20261225,2
507872,20261226,2
507522,20270406,2
507522,20270101,2
507522,20270216,2
507522,20270311,2
507522,20270501,2
507522,20270624,2
507522,20270706,2
507522,20270815,2
507522,20261101,2
507522,20261102,2
507522,20261224,2
507522,20261225,2
507522,20261226,2
507523,20270406,1
507523,20270101,1
507523,20270216,1
507523,20270311,1
507523,20270501,1
507523,20270624,1
507523,20270706,1
507523,20270815,1
507523,20261101,1
507523,20261102,1
507523,20261224,1
507523,20261225,1
507523,20261226,1
507462,20270406,2
507462,20270101,2
507462,20270216,2
507462,20270311,2
507462,20270501,2
507462,20270624,2
507462,20270706,2
507462,20270815,2
507462,20261101,2
507462,20261102,2
507462,20261224,2
507462,20261225,2
507462,20261226,2
507463,20270406,1
507463,20270101,1
507463,20270216,1
507463,20270311,1
507463,20270501,1
507463,20270624,1
507463,20270706,1
507463,20270815,1
507463,20261101,1
507463,20261102,1
507463,20261224,1
507463,20261225,1
507463,20261226,1
507464,20270406,2
507464,20270101,2
507464,20270216,2
507464,20270311,2
507464,20270501,2
507464,20270624,2
507464,20270706,2
507464,20270815,2
507464,20261101,2
507464,20261102,2
507464,20261224,2
507464,20261225,2
507464,20261226,2
507465,20270406,1
507465,20270101,1
507465,20270216,1
507465,20270311,1
507465,20270501,1
507465,20270624,1
507465,20270706,1
507465,20270815,1
507465,20261101,1
507465,20261102,1
507465,20261224,1
507465,20261225,1
507465,20261226,1
507854,20270406,2
507854,20270101,2
507854,20270216,2
507854,20270311,2
507854,20270501,2
507854,20270624,2
507854,20270706,2
507854,20270815,2
507854,20261101,2
507854,20261102,2
507854,20261224,2
507854,20261225,2
507854,20261226,2
507855,20270406,1
507855,20270101,1
507855,20270216,1
507855,20270311,1
507855,20270501,1
507855,20270624,1
507855,20270706,1
507855,20270815,1
507855,20261101,1
507855,20261102,1
507855,20261224,1
507855,20261225,1
507855,20261226,1
507466,20270406,2
507466,20270101,2
507466,20270216,2
507466,20270311,2
507466,20270501,2
507466,20270624,2
507466,20270706,2
507466,20270815,2
507466,20261101,2
507466,20261102,2
507466,20261224,2
507466,20261225,2
507466,20261226,2
507857,20270406,1
507857,20270101,1
507857,20270216,1
507857,20270311,1
507857,20270501,1
507857,20270624,1
507857,20270706,1
507857,20270815,1
507857,20261101,1
507857,20261102,1
507857,20261224,1
507857,20261225,1
507857,20261226,1
507856,20270406,2
507856,20270101,2
507856,20270216,2
507856,20270311,2
507856,20270501,2
507856,20270624,2
507856,20270706,2
507856,20270815,2
507856,20261101,2
507856,20261102,2
507856,20261224,2
507856,20261225,2
507856,20261226,2
507859,20270406,1
507859,20270101,1
507859,20270216,1
507859,20270311,1
507859,20270501,1
507859,20270624,1
507859,20270706,1
507859,20270815,1
507859,20261101,1
507859,20261102,1
507859,20261224,1
507859,20261225,1
507859,20261226,1
507858,20270406,2
507858,20270101,2
507858,20270216,2
507858,20270311,2
507858,20270501,2
507858,20270624,2
507858,20270706,2
507858,20270815,2
507858,20261101,2
507858,20261102,2
507858,20261224,2
507858,20261225,2
507858,20261226,2
507524,20270406,2
507524,20270101,2
507524,20270216,2
507524,20270311,2
507524,20270501,2
507524,20270624,2
507524,20270706,2
507524,20270815,2
507524,20261101,2
507524,20261102,2
507524,20261224,2
507524,20261225,2
507524,20261226,2
507525,20270406,1
507525,20270101,1
507525,20270216,1
507525,20270311,1
507525,20270501,1
507525,20270624,1
507525,20270706,1
507525,20270815,1
507525,20261101,1
507525,20261102,1
507525,20261224,1
507525,20261225,1
507525,20261226,1
507861,20270406,1
507861,20270101,1
507861,20270216,1
507861,20270311,1
507861,20270501,1
507861,20270624,1
507861,20270706,1
507861,20270815,1
507861,20261101,1
507861,20261102,1
507861,20261224,1
507861,20261225,1
507861,20261226,1
507860,20270406,2
507860,20270101,2
507860,20270216,2
507860,20270311,2
507860,20270501,2
507860,20270624,2
507860,20270706,2
507860,20270815,2
507860,20261101,2
507860,20261102,2
507860,20261224,2
507860,20261225,2
507860,20261226,2
508542,20270406,2
508542,20270101,2
508542,20270216,2
508542,20270311,2
508542,20270501,2
508542,20270624,2
508542,20270706,2
508542,20270815,2
508542,20261101,2
508542,20261102,2
508542,20261224,2
508542,20261225,2
508542,20261226,2
508543,20270406,1
508543,20270101,1
508543,20270216,1
508543,20270311,1
508543,20270501,1
508543,20270624,1
508543,20270706,1
508543,20270815,1
508543,20261101,1
508543,20261102,1
508543,20261224,1
508543,20261225,1
508543,20261226,1
508544,20270406,2
508544,20270101,2
508544,20270216,2
508544,20270311,2
508544,20270501,2
508544,20270624,2
508544,20270706,2
508544,20270815,2
508544,20261101,2
508544,20261102,2
508544,20261224,2
508544,20261225,2
508544,20261226,2
507862,20270406,2
507862,20270101,2
507862,20270216,2
507862,20270311,2
507862,20270501,2
507862,20270624,2
507862,20270706,2
507862,20270815,2
507862,20261101,2
507862,20261102,2
507862,20261224,2
507862,20261225,2
507862,20261226,2
507863,20270406,1
507863,20270101,1
507863,20270216,1
507863,20270311,1
507863,20270501,1
507863,20270624,1
507863,20270706,1
507863,20270815,1
507863,20261101,1
507863,20261102,1
507863,20261224,1
507863,20261225,1
507863,20261226,1
507529,20270406,2
507529,20270101,2
507529,20270216,2
507529,20270311,2
507529,20270501,2
507529,20270624,2
507529,20270706,2
507529,20270815,2
507529,20261101,2
507529,20261102,2
507529,20261224,2
507529,20261225,2
507529,20261226,2
507530,20270406,1
507530,20270101,1
507530,20270216,1
507530,20270311,1
507530,20270501,1
507530,20270624,1
507530,20270706,1
507530,20270815,1
507530,20261101,1
507530,20261102,1
507530,20261224,1
507530,20261225,1
507530,20261226,1
507864,20270406,2
507864,20270101,2
507864,20270216,2
507864,20270311,2
507864,20270501,2
507864,20270624,2
507864,20270706,2
507864,20270815,2
507864,20261101,2
507864,20261102,2
507864,20261224,2
507864,20261225,2
507864,20261226,2
507865,20270406,1
507865,20270101,1
507865,20270216,1
507865,20270311,1
507865,20270501,1
507865,20270624,1
507865,20270706,1
507865,20270815,1
507865,20261101,1
507865,20261102,1
507865,20261224,1
507865,20261225,1
507865,20261226,1
507866,20270406,2
507866,20270101,2
507866,20270216,2
507866,20270311,2
507866,20270501,2
507866,20270624,2
507866,20270706,2
507866,20270815,2
507866,20261101,2
507866,20261102,2
507866,20261224,2
507866,20261225,2
507866,20261226,2
507867,20270406,1
507867,20270101,1
507867,20270216,1
507867,20270311,1
507867,20270501,1
507867,20270624,1
507867,20270706,1
507867,20270815,1
507867,20261101,1
507867,20261102,1
507867,20261224,1
507867,20261225,1
507867,20261226,1
507868,20270406,2
507868,20270101,2
507868,20270216,2
507868,20270311,2
507868,20270501,2
507868,20270624,2
507868,20270706,2
507868,20270815,2
507868,20261101,2
507868,20261102,2
507868,20261224,2
507868,20261225,2
507868,20261226,2
507869,20270406,1
507869,20270101,1
507869,20270216,1
507869,20270311,1
507869,20270501,1
507869,20270624,1
507869,20270706,1
507869,20270815,1
507869,20261101,1
507869,20261102,1
507869,20261224,1
507869,20261225,1
507869,20261226,1
507870,20270406,2
507870,20270101,2
507870,20270216,2
507870,20270311,2
507870,20270501,2
507870,20270624,2
507870,20270706,2
507870,20270815,2
507870,20261101,2
507870,20261102,2
507870,20261224,2
507870,20261225,2
507870,20261226,2
507871,20270406,1
507871,20270101,1
507871,20270216,1
507871,20270311,1
507871,20270501,1
507871,20270624,1
507871,20270706,1
507871,20270815,1
507871,20261101,1
507871,20261102,1
507871,20261224,1
507871,20261225,1
507871,20261226,1
507467,20270406,2
507467,20270101,2
507467,20270216,2
507467,20270311,2
507467,20270501,2
507467,20270624,2
507467,20270706,2
507467,20270815,2
507467,20261101,2
507467,20261102,2
507467,20261224,2
507467,20261225,2
507467,20261226,2
507468,20270406,1
507468,20270101,1
507468,20270216,1
507468,20270311,1
507468,20270501,1
507468,20270624,1
507468,20270706,1
507468,20270815,1
507468,20261101,1
507468,20261102,1
507468,20261224,1
507468,20261225,1
507468,20261226,1
507873,20270406,1
507873,20270101,1
507873,20270216,1
507873,20270311,1
507873,20270501,1
507873,20270624,1
507873,20270706,1
507873,20270815,1
507873,20261101,1
507873,20261102,1
507873,20261224,1
507873,20261225,1
507873,20261226,1
507469,20270406,2
507469,20270101,2
507469,20270216,2
507469,20270311,2
507469,20270501,2
507469,20270624,2
507469,20270706,2
507469,20270815,2
507469,20261101,2
507469,20261102,2
507469,20261224,2
507469,20261225,2
507469,20261226,2
507470,20270406,1
507470,20270101,1
507470,20270216,1
507470,20270311,1
507470,20270501,1
507470,20270624,1
507470,20270706,1
507470,20270815,1
507470,20261101,1
507470,20261102,1
507470,20261224,1
507470,20261225,1
507470,20261226,1
507874,20270406,2
507874,20270101,2
507874,20270216,2
507874,20270311,2
507874,20270501,2
507874,20270624,2
507874,20270706,2
507874,20270815,2
507874,20261101,2
507874,20261102,2
507874,20261224,2
507874,20261225,2
507874,20261226,2
507875,20270406,1
507875,20270101,1
507875,20270216,1
507875,20270311,1
507875,20270501,1
507875,20270624,1
507875,20270706,1
507875,20270815,1
507875,20261101,1
507875,20261102,1
507875,20261224,1
507875,20261225,1
507875,20261226,1
508003,20270406,2
508003,20270101,2
508003,20270216,2
508003,20270311,2
508003,20270501,2
508003,20270624,2
508003,20270706,2
508003,20270815,2
508003,20261101,2
508003,20261102,2
508003,20261224,2
508003,20261225,2
508003,20261226,2
508004,20270406,1
508004,20270101,1
508004,20270216,1
508004,20270311,1
508004,20270501,1
508004,20270624,1
508004,20270706,1
508004,20270815,1
508004,20261101,1
508004,20261102,1
508004,20261224,1
508004,20261225,1
508004,20261226,1
507416,20270406,2
507416,20270101,2
507416,20270216,2
507416,20270311,2
507416,20270501,2
507416,20270624,2
507416,20270706,2
507416,20270815,2
507416,20261101,2
507416,20261102,2
507416,20261224,2
507416,20261225,2
507416,20261226,2
507417,20270406,1
507417,20270101,1
507417,20270216,1
507417,20270311,1
507417,20270501,1
507417,20270624,1
507417,20270706,1
507417,20270815,1
507417,20261101,1
507417,20261102,1
507417,20261224,1
507417,20261225,1
507417,20261226,1
508669,20270406,1
508669,20270101,1
508669,20270216,1
508669,20270311,1
508669,20270501,1
508669,20270624,1
508669,20270706,1
508669,20270815,1
508669,20261101,1
508669,20261102,1
508669,20261224,1
508669,20261225,1
508669,20261226,1
507418,20270406,2
507418,20270101,2
507418,20270216,2
507418,20270311,2
507418,20270501,2
507418,20270624,2
507418,20270706,2
507418,20270815,2
507418,20261101,2
507418,20261102,2
507418,20261224,2
507418,20261225,2
507418,20261226,2
507420,20270406,2
507420,20270101,2
507420,20270216,2
507420,20270311,2
507420,20270501,2
507420,20270624,2
507420,20270706,2
507420,20270815,2
507420,20261101,2
507420,20261102,2
507420,20261224,2
507420,20261225,2
507420,20261226,2
507421,20270406,1
507421,20270101,1
507421,20270216,1
507421,20270311,1
507421,20270501,1
507421,20270624,1
507421,20270706,1
507421,20270815,1
507421,20261101,1
507421,20261102,1
507421,20261224,1
507421,20261225,1
507421,20261226,1
507422,20270406,2
507422,20270101,2
507422,20270216,2
507422,20270311,2
507422,20270501,2
507422,20270624,2
507422,20270706,2
507422,20270815,2
507422,20261101,2
507422,20261102,2
507422,20261224,2
507422,20261225,2
507422,20261226,2
507423,20270406,1
507423,20270101,1
507423,20270216,1
507423,20270311,1
507423,20270501,1
507423,20270624,1
507423,20270706,1
507423,20270815,1
507423,20261101,1
507423,20261102,1
507423,20261224,1
507423,20261225,1
507423,20261226,1
507424,20270406,2
507424,20270101,2
507424,20270216,2
507424,20270311,2
507424,20270501,2
507424,20270624,2
507424,20270706,2
507424,20270815,2
507424,20261101,2
507424,20261102,2
507424,20261224,2
507424,20261225,2
507424,20261226,2
507425,20270406,1
507425,20270101,1
507425,20270216,1
507425,20270311,1
507425,20270501,1
507425,20270624,1
507425,20270706,1
507425,20270815,1
507425,20261101,1
507425,20261102,1
507425,20261224,1
507425,20261225,1
507425,20261226,1
507426,20270406,2
507426,20270101,2
507426,20270216,2
507426,20270311,2
507426,20270501,2
507426,20270624,2
507426,20270706,2
507426,20270815,2
507426,20261101,2
507426,20261102,2
507426,20261224,2
507426,20261225,2
507426,20261226,2
507427,20270406,1
507427,20270101,1
507427,20270216,1
507427,20270311,1
507427,20270501,1
507427,20270624,1
507427,20270706,1
507427,20270815,1
507427,20261101,1
507427,20261102,1
507427,20261224,1
507427,20261225,1
507427,20261226,1
507428,20270406,2
507428,20270101,2
507428,20270216,2
507428,20270311,2
507428,20270501,2
507428,20270624,2
507428,20270706,2
